LAT,LON,T2M_MIN,DATE
-39,143.75,14.34,2006-04-26
-39,144.375,15,2006-04-26
-39,145,15.01,2006-04-26
-39,145.625,14.47,2006-04-26
-38.5,143.125,10.27,2006-04-26
-38.5,143.75,10.83,2006-04-26
-38.5,144.375,12.66,2006-04-26
-38.5,145,12.81,2006-04-26
-38.5,145.625,10.88,2006-04-26
-38,143.125,7.56,2006-04-26
-38,143.75,7.35,2006-04-26
-38,144.375,9.32,2006-04-26
-38,145,8.41,2006-04-26
-38,145.625,8.28,2006-04-26
-40,143.125,14.71,2006-04-27
-40,143.75,14.3,2006-04-27
-40,144.375,14.34,2006-04-27
-40,145,14.45,2006-04-27
-40,145.625,14.84,2006-04-27
-39.5,143.125,15,2006-04-27
-39.5,143.75,14.7,2006-04-27
-39.5,144.375,14.78,2006-04-27
-39.5,145,14.79,2006-04-27
-39.5,145.625,15.03,2006-04-27
-39,143.125,15.23,2006-04-27
-39,143.75,14.66,2006-04-27
-39,144.375,15.05,2006-04-27
-39,145,15,2006-04-27
-39,145.625,14.37,2006-04-27
-38.5,143.125,10.85,2006-04-27
-38.5,143.75,11.28,2006-04-27
-38.5,144.375,13.26,2006-04-27
-38.5,145,12.8,2006-04-27
-38.5,145.625,10.87,2006-04-27
-38,143.125,8.53,2006-04-27
-38,143.75,8.27,2006-04-27
-38,144.375,9.53,2006-04-27
-38,145,8.56,2006-04-27
-38,145.625,8.32,2006-04-27
-40,143.125,15.39,2006-04-28
-40,143.75,15,2006-04-28
-40,144.375,14.95,2006-04-28
-40,145,14.88,2006-04-28
-40,145.625,15.25,2006-04-28
-39.5,143.125,15.75,2006-04-28
-39.5,143.75,15.5,2006-04-28
-39.5,144.375,15.27,2006-04-28
-39.5,145,15.13,2006-04-28
-39.5,145.625,15.41,2006-04-28
-39,143.125,15.19,2006-04-28
-39,143.75,15.07,2006-04-28
-39,144.375,15.35,2006-04-28
-39,145,15.35,2006-04-28
-39,145.625,15.4,2006-04-28
-38.5,143.125,12.29,2006-04-28
-38.5,143.75,12.71,2006-04-28
-38.5,144.375,14.7,2006-04-28
-38.5,145,14.83,2006-04-28
-38.5,145.625,12.47,2006-04-28
-38,143.125,10.66,2006-04-28
-38,143.75,10.48,2006-04-28
-38,144.375,11.83,2006-04-28
-38,145,12.21,2006-04-28
-38,145.625,10.45,2006-04-28
-40,143.125,14.81,2006-04-29
-40,143.75,14.65,2006-04-29
-40,144.375,14.58,2006-04-29
-40,145,14.63,2006-04-29
-40,145.625,15.1,2006-04-29
-39.5,143.125,15.05,2006-04-29
-39.5,143.75,14.77,2006-04-29
-39.5,144.375,14.86,2006-04-29
-39.5,145,14.99,2006-04-29
-39.5,145.625,15.28,2006-04-29
-39,143.125,14.89,2006-04-29
-39,143.75,14.42,2006-04-29
-39,144.375,14.73,2006-04-29
-39,145,14.88,2006-04-29
-39,145.625,14.66,2006-04-29
-38.5,143.125,11.77,2006-04-29
-38.5,143.75,12.44,2006-04-29
-38.5,144.375,14.09,2006-04-29
-38.5,145,14.11,2006-04-29
-38.5,145.625,12.51,2006-04-29
-38,143.125,10.07,2006-04-29
-38,143.75,11.09,2006-04-29
-38,144.375,12.39,2006-04-29
-38,145,12.28,2006-04-29
-38,145.625,10.31,2006-04-29
-40,143.125,14.36,2006-04-30
-40,143.75,14.07,2006-04-30
-40,144.375,14.06,2006-04-30
-40,145,14.38,2006-04-30
-40,145.625,14.89,2006-04-30
-39.5,143.125,14.63,2006-04-30
-39.5,143.75,14.39,2006-04-30
-39.5,144.375,14.43,2006-04-30
-39.5,145,14.24,2006-04-30
-39.5,145.625,14.5,2006-04-30
-39,143.125,14.31,2006-04-30
-39,143.75,13.78,2006-04-30
-39,144.375,14.12,2006-04-30
-39,145,14.32,2006-04-30
-39,145.625,14.27,2006-04-30
-38.5,143.125,11.3,2006-04-30
-38.5,143.75,11.69,2006-04-30
-38.5,144.375,13.26,2006-04-30
-38.5,145,13.64,2006-04-30
-38.5,145.625,12.25,2006-04-30
-38,143.125,9.3,2006-04-30
-38,143.75,10.03,2006-04-30
-38,144.375,11.64,2006-04-30
-38,145,12.09,2006-04-30
-38,145.625,10.7,2006-04-30
-40,143.125,13.84,2006-05-01
-40,143.75,13.54,2006-05-01
-40,144.375,13.29,2006-05-01
-40,145,13.37,2006-05-01
-40,145.625,13.76,2006-05-01
-39.5,143.125,14.01,2006-05-01
-39.5,143.75,13.75,2006-05-01
-39.5,144.375,13.3,2006-05-01
-39.5,145,13.53,2006-05-01
-39.5,145.625,14.02,2006-05-01
-39,143.125,13.28,2006-05-01
-39,143.75,12.4,2006-05-01
-39,144.375,13.41,2006-05-01
-39,145,13.49,2006-05-01
-39,145.625,13.69,2006-05-01
-38.5,143.125,8.56,2006-05-01
-38.5,143.75,9.25,2006-05-01
-38.5,144.375,12.11,2006-05-01
-38.5,145,12.78,2006-05-01
-38.5,145.625,11.9,2006-05-01
-38,143.125,6.41,2006-05-01
-38,143.75,7.01,2006-05-01
-38,144.375,8.84,2006-05-01
-38,145,10.27,2006-05-01
-38,145.625,10.46,2006-05-01
-40,143.125,13.39,2006-05-02
-40,143.75,13.27,2006-05-02
-40,144.375,13.33,2006-05-02
-40,145,13.46,2006-05-02
-40,145.625,13.71,2006-05-02
-39.5,143.125,14.06,2006-05-02
-39.5,143.75,13.92,2006-05-02
-39.5,144.375,13.93,2006-05-02
-39.5,145,13.97,2006-05-02
-39.5,145.625,14.38,2006-05-02
-39,143.125,13.69,2006-05-02
-39,143.75,13.23,2006-05-02
-39,144.375,13.61,2006-05-02
-39,145,14.09,2006-05-02
-39,145.625,14.36,2006-05-02
-38.5,143.125,12.62,2006-05-02
-38.5,143.75,12.09,2006-05-02
-38.5,144.375,13.44,2006-05-02
-38.5,145,14,2006-05-02
-38.5,145.625,13.08,2006-05-02
-38,143.125,10.17,2006-05-02
-38,143.75,10.09,2006-05-02
-38,144.375,11.25,2006-05-02
-38,145,11.97,2006-05-02
-38,145.625,10.94,2006-05-02
-40,143.125,12.86,2006-05-03
-40,143.75,12.43,2006-05-03
-40,144.375,12.51,2006-05-03
-40,145,12.66,2006-05-03
-40,145.625,12.85,2006-05-03
-39.5,143.125,13.49,2006-05-03
-39.5,143.75,13.14,2006-05-03
-39.5,144.375,13.27,2006-05-03
-39.5,145,13.2,2006-05-03
-39.5,145.625,13.4,2006-05-03
-39,143.125,14.06,2006-05-03
-39,143.75,13.39,2006-05-03
-39,144.375,13.96,2006-05-03
-39,145,14.16,2006-05-03
-39,145.625,13.9,2006-05-03
-38.5,143.125,11.44,2006-05-03
-38.5,143.75,11.27,2006-05-03
-38.5,144.375,13.01,2006-05-03
-38.5,145,13.44,2006-05-03
-38.5,145.625,11.91,2006-05-03
-38,143.125,8.8,2006-05-03
-38,143.75,8.95,2006-05-03
-38,144.375,9.69,2006-05-03
-38,145,10.02,2006-05-03
-38,145.625,9.41,2006-05-03
-40,143.125,12,2006-05-04
-40,143.75,11.78,2006-05-04
-40,144.375,11.93,2006-05-04
-40,145,12.28,2006-05-04
-40,145.625,12.57,2006-05-04
-39.5,143.125,12.29,2006-05-04
-39.5,143.75,12.25,2006-05-04
-39.5,144.375,12.71,2006-05-04
-39.5,145,13.17,2006-05-04
-39.5,145.625,14,2006-05-04
-39,143.125,12.5,2006-05-04
-39,143.75,12.89,2006-05-04
-39,144.375,13.93,2006-05-04
-39,145,14.87,2006-05-04
-39,145.625,15,2006-05-04
-38.5,143.125,12.59,2006-05-04
-38.5,143.75,12.72,2006-05-04
-38.5,144.375,14.39,2006-05-04
-38.5,145,14.69,2006-05-04
-38.5,145.625,14.53,2006-05-04
-38,143.125,11.35,2006-05-04
-38,143.75,11.54,2006-05-04
-38,144.375,12.67,2006-05-04
-38,145,12.29,2006-05-04
-38,145.625,12.9,2006-05-04
-40,143.125,11.92,2006-05-05
-40,143.75,11.65,2006-05-05
-40,144.375,11.59,2006-05-05
-40,145,11.81,2006-05-05
-40,145.625,12.02,2006-05-05
-39.5,143.125,12.18,2006-05-05
-39.5,143.75,11.89,2006-05-05
-39.5,144.375,12.02,2006-05-05
-39.5,145,12.01,2006-05-05
-39.5,145.625,12.24,2006-05-05
-39,143.125,11.82,2006-05-05
-39,143.75,10.83,2006-05-05
-39,144.375,12.41,2006-05-05
-39,145,12.54,2006-05-05
-39,145.625,12.11,2006-05-05
-38.5,143.125,6.32,2006-05-05
-38.5,143.75,6.86,2006-05-05
-38.5,144.375,10.5,2006-05-05
-38.5,145,11.8,2006-05-05
-38.5,145.625,9.35,2006-05-05
-38,143.125,4.26,2006-05-05
-38,143.75,5.42,2006-05-05
-38,144.375,7.9,2006-05-05
-38,145,9.41,2006-05-05
-38,145.625,7.17,2006-05-05
-40,143.125,11.94,2006-05-06
-40,143.75,11.91,2006-05-06
-40,144.375,12.04,2006-05-06
-40,145,12.33,2006-05-06
-40,145.625,12.46,2006-05-06
-39.5,143.125,12.15,2006-05-06
-39.5,143.75,12.1,2006-05-06
-39.5,144.375,12.33,2006-05-06
-39.5,145,12.4,2006-05-06
-39.5,145.625,12.53,2006-05-06
-39,143.125,11.95,2006-05-06
-39,143.75,11.36,2006-05-06
-39,144.375,12.32,2006-05-06
-39,145,12.57,2006-05-06
-39,145.625,12.44,2006-05-06
-38.5,143.125,9.07,2006-05-06
-38.5,143.75,9.48,2006-05-06
-38.5,144.375,11.61,2006-05-06
-38.5,145,12.01,2006-05-06
-38.5,145.625,10.94,2006-05-06
-38,143.125,7.9,2006-05-06
-38,143.75,8.5,2006-05-06
-38,144.375,9.88,2006-05-06
-38,145,10.48,2006-05-06
-38,145.625,8.76,2006-05-06
-40,143.125,11.24,2006-05-07
-40,143.75,10.98,2006-05-07
-40,144.375,10.91,2006-05-07
-40,145,11.12,2006-05-07
-40,145.625,11.33,2006-05-07
-39.5,143.125,11.25,2006-05-07
-39.5,143.75,10.93,2006-05-07
-39.5,144.375,10.98,2006-05-07
-39.5,145,11.05,2006-05-07
-39.5,145.625,11.22,2006-05-07
-39,143.125,11.37,2006-05-07
-39,143.75,10.3,2006-05-07
-39,144.375,10.98,2006-05-07
-39,145,11.02,2006-05-07
-39,145.625,10.76,2006-05-07
-38.5,143.125,8.24,2006-05-07
-38.5,143.75,7.37,2006-05-07
-38.5,144.375,9.91,2006-05-07
-38.5,145,10.42,2006-05-07
-38.5,145.625,8.57,2006-05-07
-38,143.125,5.58,2006-05-07
-38,143.75,4.86,2006-05-07
-38,144.375,6.09,2006-05-07
-38,145,7.38,2006-05-07
-38,145.625,5.91,2006-05-07
-40,143.125,13.14,2006-05-08
-40,143.75,13.03,2006-05-08
-40,144.375,12.87,2006-05-08
-40,145,12.73,2006-05-08
-40,145.625,12.69,2006-05-08
-39.5,143.125,13.43,2006-05-08
-39.5,143.75,13.15,2006-05-08
-39.5,144.375,13.09,2006-05-08
-39.5,145,12.89,2006-05-08
-39.5,145.625,13.02,2006-05-08
-39,143.125,13.58,2006-05-08
-39,143.75,12.76,2006-05-08
-39,144.375,13.16,2006-05-08
-39,145,13.46,2006-05-08
-39,145.625,13.37,2006-05-08
-38.5,143.125,10.86,2006-05-08
-38.5,143.75,10.35,2006-05-08
-38.5,144.375,12.06,2006-05-08
-38.5,145,12.39,2006-05-08
-38.5,145.625,10.48,2006-05-08
-38,143.125,9.23,2006-05-08
-38,143.75,9.24,2006-05-08
-38,144.375,9.77,2006-05-08
-38,145,9.46,2006-05-08
-38,145.625,7.27,2006-05-08
-40,143.125,11.66,2006-05-09
-40,143.75,11.42,2006-05-09
-40,144.375,11.56,2006-05-09
-40,145,11.9,2006-05-09
-40,145.625,11.89,2006-05-09
-39.5,143.125,12.15,2006-05-09
-39.5,143.75,11.92,2006-05-09
-39.5,144.375,12.13,2006-05-09
-39.5,145,12.21,2006-05-09
-39.5,145.625,12.47,2006-05-09
-39,143.125,12.51,2006-05-09
-39,143.75,11.86,2006-05-09
-39,144.375,12.54,2006-05-09
-39,145,12.61,2006-05-09
-39,145.625,12.66,2006-05-09
-38.5,143.125,9.74,2006-05-09
-38.5,143.75,8.93,2006-05-09
-38.5,144.375,11.54,2006-05-09
-38.5,145,12.23,2006-05-09
-38.5,145.625,10.67,2006-05-09
-38,143.125,6.83,2006-05-09
-38,143.75,6.03,2006-05-09
-38,144.375,7.49,2006-05-09
-38,145,8.53,2006-05-09
-38,145.625,7.47,2006-05-09
-40,143.125,11.38,2006-05-10
-40,143.75,11.27,2006-05-10
-40,144.375,11.61,2006-05-10
-40,145,11.64,2006-05-10
-40,145.625,11.72,2006-05-10
-39.5,143.125,11.89,2006-05-10
-39.5,143.75,11.48,2006-05-10
-39.5,144.375,11.76,2006-05-10
-39.5,145,11.86,2006-05-10
-39.5,145.625,12,2006-05-10
-39,143.125,11.97,2006-05-10
-39,143.75,11.04,2006-05-10
-39,144.375,11.97,2006-05-10
-39,145,12.07,2006-05-10
-39,145.625,11.85,2006-05-10
-38.5,143.125,7.41,2006-05-10
-38.5,143.75,7.23,2006-05-10
-38.5,144.375,10.9,2006-05-10
-38.5,145,11.42,2006-05-10
-38.5,145.625,8.93,2006-05-10
-38,143.125,3.81,2006-05-10
-38,143.75,4.38,2006-05-10
-38,144.375,7.49,2006-05-10
-38,145,8.78,2006-05-10
-38,145.625,6.17,2006-05-10
-40,143.125,12.93,2006-05-11
-40,143.75,12.96,2006-05-11
-40,144.375,12.79,2006-05-11
-40,145,12.64,2006-05-11
-40,145.625,12.67,2006-05-11
-39.5,143.125,13.05,2006-05-11
-39.5,143.75,13.14,2006-05-11
-39.5,144.375,12.82,2006-05-11
-39.5,145,12.67,2006-05-11
-39.5,145.625,12.87,2006-05-11
-39,143.125,13.2,2006-05-11
-39,143.75,12.29,2006-05-11
-39,144.375,12.83,2006-05-11
-39,145,12.94,2006-05-11
-39,145.625,12.95,2006-05-11
-38.5,143.125,8.9,2006-05-11
-38.5,143.75,8.65,2006-05-11
-38.5,144.375,11.78,2006-05-11
-38.5,145,12.56,2006-05-11
-38.5,145.625,9.25,2006-05-11
-38,143.125,5.02,2006-05-11
-38,143.75,4.07,2006-05-11
-38,144.375,6.29,2006-05-11
-38,145,8,2006-05-11
-38,145.625,4.93,2006-05-11
-40,143.125,13.45,2006-05-12
-40,143.75,13.23,2006-05-12
-40,144.375,13.43,2006-05-12
-40,145,13.74,2006-05-12
-40,145.625,13.91,2006-05-12
-39.5,143.125,13.79,2006-05-12
-39.5,143.75,13.62,2006-05-12
-39.5,144.375,13.96,2006-05-12
-39.5,145,14.07,2006-05-12
-39.5,145.625,14.1,2006-05-12
-39,143.125,13.95,2006-05-12
-39,143.75,13.44,2006-05-12
-39,144.375,14.21,2006-05-12
-39,145,14.3,2006-05-12
-39,145.625,14.04,2006-05-12
-38.5,143.125,11.2,2006-05-12
-38.5,143.75,10.51,2006-05-12
-38.5,144.375,12.86,2006-05-12
-38.5,145,13.16,2006-05-12
-38.5,145.625,11.39,2006-05-12
-38,143.125,8.8,2006-05-12
-38,143.75,7.93,2006-05-12
-38,144.375,9.6,2006-05-12
-38,145,10.11,2006-05-12
-38,145.625,9.19,2006-05-12
-40,143.125,13.6,2006-05-13
-40,143.75,13.13,2006-05-13
-40,144.375,13.04,2006-05-13
-40,145,12.78,2006-05-13
-40,145.625,12.93,2006-05-13
-39.5,143.125,13.99,2006-05-13
-39.5,143.75,13.73,2006-05-13
-39.5,144.375,13.66,2006-05-13
-39.5,145,13.36,2006-05-13
-39.5,145.625,13.33,2006-05-13
-39,143.125,14.23,2006-05-13
-39,143.75,13.75,2006-05-13
-39,144.375,14.09,2006-05-13
-39,145,13.86,2006-05-13
-39,145.625,13.67,2006-05-13
-38.5,143.125,11.91,2006-05-13
-38.5,143.75,11.35,2006-05-13
-38.5,144.375,13.29,2006-05-13
-38.5,145,13.93,2006-05-13
-38.5,145.625,12.68,2006-05-13
-38,143.125,9.62,2006-05-13
-38,143.75,8.76,2006-05-13
-38,144.375,10.27,2006-05-13
-38,145,11.09,2006-05-13
-38,145.625,10.05,2006-05-13
-40,143.125,13.62,2006-05-14
-40,143.75,13.39,2006-05-14
-40,144.375,13.3,2006-05-14
-40,145,12.87,2006-05-14
-40,145.625,13.33,2006-05-14
-39.5,143.125,13.82,2006-05-14
-39.5,143.75,13.79,2006-05-14
-39.5,144.375,13.75,2006-05-14
-39.5,145,13.4,2006-05-14
-39.5,145.625,13.43,2006-05-14
-39,143.125,14.08,2006-05-14
-39,143.75,13.67,2006-05-14
-39,144.375,13.95,2006-05-14
-39,145,13.62,2006-05-14
-39,145.625,13.39,2006-05-14
-38.5,143.125,11.33,2006-05-14
-38.5,143.75,11.04,2006-05-14
-38.5,144.375,13.23,2006-05-14
-38.5,145,13.22,2006-05-14
-38.5,145.625,11.34,2006-05-14
-38,143.125,9.77,2006-05-14
-38,143.75,9.13,2006-05-14
-38,144.375,9.71,2006-05-14
-38,145,10.87,2006-05-14
-38,145.625,9.39,2006-05-14
-40,143.125,13.32,2006-05-15
-40,143.75,13.2,2006-05-15
-40,144.375,13.2,2006-05-15
-40,145,13.23,2006-05-15
-40,145.625,13.4,2006-05-15
-39.5,143.125,13.38,2006-05-15
-39.5,143.75,13.19,2006-05-15
-39.5,144.375,13.54,2006-05-15
-39.5,145,13.35,2006-05-15
-39.5,145.625,13.43,2006-05-15
-39,143.125,13.54,2006-05-15
-39,143.75,13.05,2006-05-15
-39,144.375,13.84,2006-05-15
-39,145,13.93,2006-05-15
-39,145.625,13.63,2006-05-15
-38.5,143.125,7.29,2006-05-15
-38.5,143.75,8.06,2006-05-15
-38.5,144.375,11.73,2006-05-15
-38.5,145,12.76,2006-05-15
-38.5,145.625,9.39,2006-05-15
-38,143.125,6.14,2006-05-15
-38,143.75,5.26,2006-05-15
-38,144.375,6.9,2006-05-15
-38,145,7.96,2006-05-15
-38,145.625,5.58,2006-05-15
-40,143.125,14.62,2006-05-16
-40,143.75,14.26,2006-05-16
-40,144.375,14.07,2006-05-16
-40,145,14.28,2006-05-16
-40,145.625,14.39,2006-05-16
-39.5,143.125,14.72,2006-05-16
-39.5,143.75,14.53,2006-05-16
-39.5,144.375,14.37,2006-05-16
-39.5,145,14.44,2006-05-16
-39.5,145.625,14.43,2006-05-16
-39,143.125,13.75,2006-05-16
-39,143.75,12.82,2006-05-16
-39,144.375,13.93,2006-05-16
-39,145,14.2,2006-05-16
-39,145.625,13.37,2006-05-16
-38.5,143.125,8.69,2006-05-16
-38.5,143.75,9.38,2006-05-16
-38.5,144.375,11.88,2006-05-16
-38.5,145,12.55,2006-05-16
-38.5,145.625,9.8,2006-05-16
-38,143.125,7.04,2006-05-16
-38,143.75,7.91,2006-05-16
-38,144.375,9.8,2006-05-16
-38,145,8.93,2006-05-16
-38,145.625,8.91,2006-05-16
-40,143.125,12.1,2006-05-17
-40,143.75,11.56,2006-05-17
-40,144.375,11.69,2006-05-17
-40,145,12.01,2006-05-17
-40,145.625,12.09,2006-05-17
-39.5,143.125,12.43,2006-05-17
-39.5,143.75,12.04,2006-05-17
-39.5,144.375,12.31,2006-05-17
-39.5,145,12.3,2006-05-17
-39.5,145.625,12.39,2006-05-17
-39,143.125,12.89,2006-05-17
-39,143.75,12.05,2006-05-17
-39,144.375,12.91,2006-05-17
-39,145,13.07,2006-05-17
-39,145.625,12.73,2006-05-17
-38.5,143.125,10.37,2006-05-17
-38.5,143.75,10.59,2006-05-17
-38.5,144.375,12.62,2006-05-17
-38.5,145,12.82,2006-05-17
-38.5,145.625,10.69,2006-05-17
-38,143.125,9.29,2006-05-17
-38,143.75,8.12,2006-05-17
-38,144.375,9.2,2006-05-17
-38,145,10.69,2006-05-17
-38,145.625,8.48,2006-05-17
-40,143.125,12.2,2006-05-18
-40,143.75,12.41,2006-05-18
-40,144.375,12.3,2006-05-18
-40,145,12.14,2006-05-18
-40,145.625,12.32,2006-05-18
-39.5,143.125,12.55,2006-05-18
-39.5,143.75,12.45,2006-05-18
-39.5,144.375,12.43,2006-05-18
-39.5,145,12.32,2006-05-18
-39.5,145.625,12.4,2006-05-18
-39,143.125,13.07,2006-05-18
-39,143.75,12.39,2006-05-18
-39,144.375,12.94,2006-05-18
-39,145,13.09,2006-05-18
-39,145.625,12.91,2006-05-18
-38.5,143.125,8.07,2006-05-18
-38.5,143.75,8.26,2006-05-18
-38.5,144.375,11.57,2006-05-18
-38.5,145,12.1,2006-05-18
-38.5,145.625,9.92,2006-05-18
-38,143.125,6.01,2006-05-18
-38,143.75,5.76,2006-05-18
-38,144.375,7.68,2006-05-18
-38,145,8.62,2006-05-18
-38,145.625,9.24,2006-05-18
-40,143.125,11.47,2006-05-19
-40,143.75,10.83,2006-05-19
-40,144.375,10.97,2006-05-19
-40,145,11.42,2006-05-19
-40,145.625,11.36,2006-05-19
-39.5,143.125,11.76,2006-05-19
-39.5,143.75,11.17,2006-05-19
-39.5,144.375,11.56,2006-05-19
-39.5,145,11.83,2006-05-19
-39.5,145.625,11.8,2006-05-19
-39,143.125,11.63,2006-05-19
-39,143.75,10.7,2006-05-19
-39,144.375,11.95,2006-05-19
-39,145,12.11,2006-05-19
-39,145.625,11.93,2006-05-19
-38.5,143.125,7.52,2006-05-19
-38.5,143.75,6.79,2006-05-19
-38.5,144.375,10.31,2006-05-19
-38.5,145,11.25,2006-05-19
-38.5,145.625,8.61,2006-05-19
-38,143.125,5.59,2006-05-19
-38,143.75,3.52,2006-05-19
-38,144.375,7.06,2006-05-19
-38,145,8.08,2006-05-19
-38,145.625,6.57,2006-05-19
-40,143.125,11.94,2006-05-20
-40,143.75,11.87,2006-05-20
-40,144.375,11.77,2006-05-20
-40,145,11.74,2006-05-20
-40,145.625,11.65,2006-05-20
-39.5,143.125,12.12,2006-05-20
-39.5,143.75,11.94,2006-05-20
-39.5,144.375,11.94,2006-05-20
-39.5,145,11.92,2006-05-20
-39.5,145.625,11.9,2006-05-20
-39,143.125,12,2006-05-20
-39,143.75,11.62,2006-05-20
-39,144.375,12.08,2006-05-20
-39,145,12.25,2006-05-20
-39,145.625,12.14,2006-05-20
-38.5,143.125,9.35,2006-05-20
-38.5,143.75,8.27,2006-05-20
-38.5,144.375,11.1,2006-05-20
-38.5,145,11.64,2006-05-20
-38.5,145.625,8.96,2006-05-20
-38,143.125,5.62,2006-05-20
-38,143.75,4.75,2006-05-20
-38,144.375,6.71,2006-05-20
-38,145,7.58,2006-05-20
-38,145.625,4.46,2006-05-20
-40,143.125,11.87,2006-05-21
-40,143.75,11.2,2006-05-21
-40,144.375,11.37,2006-05-21
-40,145,11.25,2006-05-21
-40,145.625,11.32,2006-05-21
-39.5,143.125,12.2,2006-05-21
-39.5,143.75,11.7,2006-05-21
-39.5,144.375,11.98,2006-05-21
-39.5,145,11.85,2006-05-21
-39.5,145.625,11.79,2006-05-21
-39,143.125,12.53,2006-05-21
-39,143.75,11.57,2006-05-21
-39,144.375,12.45,2006-05-21
-39,145,12.33,2006-05-21
-39,145.625,11.52,2006-05-21
-38.5,143.125,8.46,2006-05-21
-38.5,143.75,8.39,2006-05-21
-38.5,144.375,11.24,2006-05-21
-38.5,145,12.04,2006-05-21
-38.5,145.625,7.44,2006-05-21
-38,143.125,5.69,2006-05-21
-38,143.75,5.49,2006-05-21
-38,144.375,8.14,2006-05-21
-38,145,8.66,2006-05-21
-38,145.625,4.65,2006-05-21
-40,143.125,11.33,2006-05-22
-40,143.75,11.21,2006-05-22
-40,144.375,11.64,2006-05-22
-40,145,11.16,2006-05-22
-40,145.625,11.33,2006-05-22
-39.5,143.125,11.58,2006-05-22
-39.5,143.75,11.56,2006-05-22
-39.5,144.375,12.03,2006-05-22
-39.5,145,11.43,2006-05-22
-39.5,145.625,11.74,2006-05-22
-39,143.125,11.82,2006-05-22
-39,143.75,11.32,2006-05-22
-39,144.375,12.31,2006-05-22
-39,145,11.71,2006-05-22
-39,145.625,11.78,2006-05-22
-38.5,143.125,7.27,2006-05-22
-38.5,143.75,8.24,2006-05-22
-38.5,144.375,11.06,2006-05-22
-38.5,145,10.25,2006-05-22
-38.5,145.625,8.22,2006-05-22
-38,143.125,5.1,2006-05-22
-38,143.75,4.92,2006-05-22
-38,144.375,6.44,2006-05-22
-38,145,6.63,2006-05-22
-38,145.625,5.12,2006-05-22
-40,143.125,11.97,2006-05-23
-40,143.75,11.52,2006-05-23
-40,144.375,11.84,2006-05-23
-40,145,12.16,2006-05-23
-40,145.625,12.4,2006-05-23
-39.5,143.125,12.26,2006-05-23
-39.5,143.75,11.84,2006-05-23
-39.5,144.375,12.25,2006-05-23
-39.5,145,12.47,2006-05-23
-39.5,145.625,12.87,2006-05-23
-39,143.125,12.27,2006-05-23
-39,143.75,11.73,2006-05-23
-39,144.375,12.42,2006-05-23
-39,145,12.88,2006-05-23
-39,145.625,12.33,2006-05-23
-38.5,143.125,7.66,2006-05-23
-38.5,143.75,9.44,2006-05-23
-38.5,144.375,11.93,2006-05-23
-38.5,145,11.87,2006-05-23
-38.5,145.625,9.71,2006-05-23
-38,143.125,5.84,2006-05-23
-38,143.75,6.76,2006-05-23
-38,144.375,7.97,2006-05-23
-38,145,7.86,2006-05-23
-38,145.625,6.91,2006-05-23
-40,143.125,12.19,2006-05-24
-40,143.75,12.49,2006-05-24
-40,144.375,12.39,2006-05-24
-40,145,12.58,2006-05-24
-40,145.625,12.98,2006-05-24
-39.5,143.125,12.7,2006-05-24
-39.5,143.75,13.07,2006-05-24
-39.5,144.375,13.11,2006-05-24
-39.5,145,13.28,2006-05-24
-39.5,145.625,13.25,2006-05-24
-39,143.125,12.64,2006-05-24
-39,143.75,12.62,2006-05-24
-39,144.375,13.64,2006-05-24
-39,145,13.77,2006-05-24
-39,145.625,13.43,2006-05-24
-38.5,143.125,7.66,2006-05-24
-38.5,143.75,10.28,2006-05-24
-38.5,144.375,12.73,2006-05-24
-38.5,145,12.5,2006-05-24
-38.5,145.625,9.37,2006-05-24
-38,143.125,6.03,2006-05-24
-38,143.75,6.27,2006-05-24
-38,144.375,8.39,2006-05-24
-38,145,8.55,2006-05-24
-38,145.625,6.41,2006-05-24
-40,143.125,12.82,2006-05-25
-40,143.75,12.04,2006-05-25
-40,144.375,12.02,2006-05-25
-40,145,12.21,2006-05-25
-40,145.625,12.33,2006-05-25
-39.5,143.125,13.08,2006-05-25
-39.5,143.75,12.48,2006-05-25
-39.5,144.375,12.64,2006-05-25
-39.5,145,12.69,2006-05-25
-39.5,145.625,12.7,2006-05-25
-39,143.125,12.78,2006-05-25
-39,143.75,12.17,2006-05-25
-39,144.375,12.7,2006-05-25
-39,145,12.46,2006-05-25
-39,145.625,12.04,2006-05-25
-38.5,143.125,8.19,2006-05-25
-38.5,143.75,10.07,2006-05-25
-38.5,144.375,11.85,2006-05-25
-38.5,145,11.1,2006-05-25
-38.5,145.625,8.66,2006-05-25
-38,143.125,6.31,2006-05-25
-38,143.75,6.45,2006-05-25
-38,144.375,7.77,2006-05-25
-38,145,7.72,2006-05-25
-38,145.625,6.96,2006-05-25
-40,143.125,12.28,2006-05-26
-40,143.75,11.98,2006-05-26
-40,144.375,12.17,2006-05-26
-40,145,12.29,2006-05-26
-40,145.625,12.34,2006-05-26
-39.5,143.125,12.67,2006-05-26
-39.5,143.75,12.33,2006-05-26
-39.5,144.375,12.69,2006-05-26
-39.5,145,12.77,2006-05-26
-39.5,145.625,12.83,2006-05-26
-39,143.125,12.85,2006-05-26
-39,143.75,12.06,2006-05-26
-39,144.375,12.42,2006-05-26
-39,145,12.43,2006-05-26
-39,145.625,12.4,2006-05-26
-38.5,143.125,8.98,2006-05-26
-38.5,143.75,9.53,2006-05-26
-38.5,144.375,11.44,2006-05-26
-38.5,145,11.14,2006-05-26
-38.5,145.625,8.49,2006-05-26
-38,143.125,6.84,2006-05-26
