LAT,LON,T2M,DATE
-39.5,144.375,11.46,2006-07-20
-39.5,145,11.5,2006-07-20
-39.5,145.625,11.52,2006-07-20
-39,143.125,11.39,2006-07-20
-39,143.75,10.69,2006-07-20
-39,144.375,11.44,2006-07-20
-39,145,11.27,2006-07-20
-39,145.625,10.91,2006-07-20
-38.5,143.125,7.21,2006-07-20
-38.5,143.75,7.47,2006-07-20
-38.5,144.375,9.45,2006-07-20
-38.5,145,9.44,2006-07-20
-38.5,145.625,8.13,2006-07-20
-38,143.125,4.92,2006-07-20
-38,143.75,4.66,2006-07-20
-38,144.375,5.99,2006-07-20
-38,145,6.33,2006-07-20
-38,145.625,6.19,2006-07-20
-40,143.125,12.92,2006-07-21
-40,143.75,12.05,2006-07-21
-40,144.375,12.11,2006-07-21
-40,145,12.4,2006-07-21
-40,145.625,12.55,2006-07-21
-39.5,143.125,12.92,2006-07-21
-39.5,143.75,12.21,2006-07-21
-39.5,144.375,12.32,2006-07-21
-39.5,145,12.39,2006-07-21
-39.5,145.625,12.56,2006-07-21
-39,143.125,12.17,2006-07-21
-39,143.75,11.66,2006-07-21
-39,144.375,12.35,2006-07-21
-39,145,12.16,2006-07-21
-39,145.625,11.78,2006-07-21
-38.5,143.125,8.98,2006-07-21
-38.5,143.75,9.02,2006-07-21
-38.5,144.375,10.82,2006-07-21
-38.5,145,10.73,2006-07-21
-38.5,145.625,9.6,2006-07-21
-38,143.125,7.53,2006-07-21
-38,143.75,7.18,2006-07-21
-38,144.375,8.46,2006-07-21
-38,145,8.68,2006-07-21
-38,145.625,7.95,2006-07-21
-40,143.125,12.92,2006-07-22
-40,143.75,12.44,2006-07-22
-40,144.375,12.34,2006-07-22
-40,145,12.27,2006-07-22
-40,145.625,12.37,2006-07-22
-39.5,143.125,13.09,2006-07-22
-39.5,143.75,12.64,2006-07-22
-39.5,144.375,12.52,2006-07-22
-39.5,145,12.33,2006-07-22
-39.5,145.625,12.33,2006-07-22
-39,143.125,12.55,2006-07-22
-39,143.75,12.04,2006-07-22
-39,144.375,12.6,2006-07-22
-39,145,12.51,2006-07-22
-39,145.625,12,2006-07-22
-38.5,143.125,9.85,2006-07-22
-38.5,143.75,9.91,2006-07-22
-38.5,144.375,11.31,2006-07-22
-38.5,145,11.46,2006-07-22
-38.5,145.625,10.38,2006-07-22
-38,143.125,8.6,2006-07-22
-38,143.75,8.43,2006-07-22
-38,144.375,9.36,2006-07-22
-38,145,9.35,2006-07-22
-38,145.625,9.12,2006-07-22
-40,143.125,11.65,2006-07-23
-40,143.75,11.51,2006-07-23
-40,144.375,11.74,2006-07-23
-40,145,11.87,2006-07-23
-40,145.625,11.93,2006-07-23
-39.5,143.125,11.83,2006-07-23
-39.5,143.75,11.44,2006-07-23
-39.5,144.375,11.9,2006-07-23
-39.5,145,12.15,2006-07-23
-39.5,145.625,12.15,2006-07-23
-39,143.125,11.45,2006-07-23
-39,143.75,11.01,2006-07-23
-39,144.375,12.03,2006-07-23
-39,145,12.43,2006-07-23
-39,145.625,12.02,2006-07-23
-38.5,143.125,9.34,2006-07-23
-38.5,143.75,9.69,2006-07-23
-38.5,144.375,11.65,2006-07-23
-38.5,145,12.21,2006-07-23
-38.5,145.625,10.08,2006-07-23
-38,143.125,8.39,2006-07-23
-38,143.75,7.92,2006-07-23
-38,144.375,9.31,2006-07-23
-38,145,10.45,2006-07-23
-38,145.625,8.55,2006-07-23
-40,143.125,12.29,2006-07-24
-40,143.75,11.79,2006-07-24
-40,144.375,11.95,2006-07-24
-40,145,12.28,2006-07-24
-40,145.625,12.54,2006-07-24
-39.5,143.125,12.35,2006-07-24
-39.5,143.75,11.96,2006-07-24
-39.5,144.375,12.28,2006-07-24
-39.5,145,12.45,2006-07-24
-39.5,145.625,12.66,2006-07-24
-39,143.125,11.94,2006-07-24
-39,143.75,11.38,2006-07-24
-39,144.375,12.31,2006-07-24
-39,145,12.44,2006-07-24
-39,145.625,12.17,2006-07-24
-38.5,143.125,8.39,2006-07-24
-38.5,143.75,9.11,2006-07-24
-38.5,144.375,10.88,2006-07-24
-38.5,145,11.24,2006-07-24
-38.5,145.625,9.84,2006-07-24
-38,143.125,7.37,2006-07-24
-38,143.75,7.46,2006-07-24
-38,144.375,8.34,2006-07-24
-38,145,8.74,2006-07-24
-38,145.625,8.46,2006-07-24
-40,143.125,12.95,2006-07-25
-40,143.75,12.58,2006-07-25
-40,144.375,12.39,2006-07-25
-40,145,12.4,2006-07-25
-40,145.625,12.49,2006-07-25
-39.5,143.125,13.01,2006-07-25
-39.5,143.75,12.58,2006-07-25
-39.5,144.375,12.63,2006-07-25
-39.5,145,12.65,2006-07-25
-39.5,145.625,12.75,2006-07-25
-39,143.125,12.8,2006-07-25
-39,143.75,12.37,2006-07-25
-39,144.375,12.82,2006-07-25
-39,145,12.89,2006-07-25
-39,145.625,12.79,2006-07-25
-38.5,143.125,9.8,2006-07-25
-38.5,143.75,10.71,2006-07-25
-38.5,144.375,11.84,2006-07-25
-38.5,145,12.2,2006-07-25
-38.5,145.625,11.27,2006-07-25
-38,143.125,8.22,2006-07-25
-38,143.75,8.91,2006-07-25
-38,144.375,9.42,2006-07-25
-38,145,9.85,2006-07-25
-38,145.625,9.68,2006-07-25
-40,143.125,12.28,2006-07-26
-40,143.75,12.05,2006-07-26
-40,144.375,11.98,2006-07-26
-40,145,12,2006-07-26
-40,145.625,12.18,2006-07-26
-39.5,143.125,12.29,2006-07-26
-39.5,143.75,12.03,2006-07-26
-39.5,144.375,12.06,2006-07-26
-39.5,145,12.09,2006-07-26
-39.5,145.625,12.3,2006-07-26
-39,143.125,12.1,2006-07-26
-39,143.75,11.84,2006-07-26
-39,144.375,12.33,2006-07-26
-39,145,12.29,2006-07-26
-39,145.625,12.46,2006-07-26
-38.5,143.125,9.81,2006-07-26
-38.5,143.75,10.58,2006-07-26
-38.5,144.375,12.12,2006-07-26
-38.5,145,12.3,2006-07-26
-38.5,145.625,11.47,2006-07-26
-38,143.125,8.78,2006-07-26
-38,143.75,9.36,2006-07-26
-38,144.375,10.5,2006-07-26
-38,145,11.28,2006-07-26
-38,145.625,9.4,2006-07-26
-40,143.125,12.81,2006-07-27
-40,143.75,12.11,2006-07-27
-40,144.375,12.06,2006-07-27
-40,145,12.37,2006-07-27
-40,145.625,12.43,2006-07-27
-39.5,143.125,12.86,2006-07-27
-39.5,143.75,12.2,2006-07-27
-39.5,144.375,12.4,2006-07-27
-39.5,145,12.5,2006-07-27
-39.5,145.625,12.49,2006-07-27
-39,143.125,12.34,2006-07-27
-39,143.75,11.63,2006-07-27
-39,144.375,12.33,2006-07-27
-39,145,12.4,2006-07-27
-39,145.625,12.02,2006-07-27
-38.5,143.125,9.5,2006-07-27
-38.5,143.75,9.28,2006-07-27
-38.5,144.375,10.95,2006-07-27
-38.5,145,11.41,2006-07-27
-38.5,145.625,10.28,2006-07-27
-38,143.125,7.83,2006-07-27
-38,143.75,7.89,2006-07-27
-38,144.375,9.15,2006-07-27
-38,145,9.64,2006-07-27
-38,145.625,9.06,2006-07-27
-40,143.125,13.07,2006-07-28
-40,143.75,12.72,2006-07-28
-40,144.375,12.54,2006-07-28
-40,145,12.46,2006-07-28
-40,145.625,12.49,2006-07-28
-39.5,143.125,13.13,2006-07-28
-39.5,143.75,12.78,2006-07-28
-39.5,144.375,12.67,2006-07-28
-39.5,145,12.53,2006-07-28
-39.5,145.625,12.52,2006-07-28
-39,143.125,12.89,2006-07-28
-39,143.75,12.37,2006-07-28
-39,144.375,12.59,2006-07-28
-39,145,12.53,2006-07-28
-39,145.625,12.13,2006-07-28
-38.5,143.125,11.3,2006-07-28
-38.5,143.75,10.61,2006-07-28
-38.5,144.375,11.52,2006-07-28
-38.5,145,11.6,2006-07-28
-38.5,145.625,10.18,2006-07-28
-38,143.125,9.69,2006-07-28
-38,143.75,9.33,2006-07-28
-38,144.375,9.88,2006-07-28
-38,145,9.74,2006-07-28
-38,145.625,8.86,2006-07-28
-40,143.125,12.21,2006-07-29
-40,143.75,12.01,2006-07-29
-40,144.375,12.02,2006-07-29
-40,145,12.19,2006-07-29
-40,145.625,12.26,2006-07-29
-39.5,143.125,12.45,2006-07-29
-39.5,143.75,12.19,2006-07-29
-39.5,144.375,12.24,2006-07-29
-39.5,145,12.33,2006-07-29
-39.5,145.625,12.38,2006-07-29
-39,143.125,12.15,2006-07-29
-39,143.75,11.42,2006-07-29
-39,144.375,12.05,2006-07-29
-39,145,12.22,2006-07-29
-39,145.625,12.26,2006-07-29
-38.5,143.125,9.27,2006-07-29
-38.5,143.75,9.25,2006-07-29
-38.5,144.375,10.89,2006-07-29
-38.5,145,11.32,2006-07-29
-38.5,145.625,11,2006-07-29
-38,143.125,7.88,2006-07-29
-38,143.75,8.03,2006-07-29
-38,144.375,8.81,2006-07-29
-38,145,9.14,2006-07-29
-38,145.625,9.5,2006-07-29
-40,143.125,11.76,2006-07-30
-40,143.75,11.62,2006-07-30
-40,144.375,11.62,2006-07-30
-40,145,11.68,2006-07-30
-40,145.625,11.73,2006-07-30
-39.5,143.125,11.95,2006-07-30
-39.5,143.75,11.78,2006-07-30
-39.5,144.375,11.91,2006-07-30
-39.5,145,12,2006-07-30
-39.5,145.625,12.11,2006-07-30
-39,143.125,12,2006-07-30
-39,143.75,11.5,2006-07-30
-39,144.375,12.12,2006-07-30
-39,145,12.24,2006-07-30
-39,145.625,12.21,2006-07-30
-38.5,143.125,10.26,2006-07-30
-38.5,143.75,10.03,2006-07-30
-38.5,144.375,11.43,2006-07-30
-38.5,145,11.74,2006-07-30
-38.5,145.625,11.11,2006-07-30
-38,143.125,8.8,2006-07-30
-38,143.75,8.86,2006-07-30
-38,144.375,9.87,2006-07-30
-38,145,10.4,2006-07-30
-38,145.625,9.35,2006-07-30
-40,143.125,11.41,2006-07-31
-40,143.75,11.16,2006-07-31
-40,144.375,11.32,2006-07-31
-40,145,11.55,2006-07-31
-40,145.625,11.49,2006-07-31
-39.5,143.125,11.58,2006-07-31
-39.5,143.75,11.42,2006-07-31
-39.5,144.375,11.64,2006-07-31
-39.5,145,11.82,2006-07-31
-39.5,145.625,11.84,2006-07-31
-39,143.125,11.55,2006-07-31
-39,143.75,10.97,2006-07-31
-39,144.375,11.74,2006-07-31
-39,145,11.97,2006-07-31
-39,145.625,11.85,2006-07-31
-38.5,143.125,9,2006-07-31
-38.5,143.75,8.56,2006-07-31
-38.5,144.375,10.48,2006-07-31
-38.5,145,10.98,2006-07-31
-38.5,145.625,9.74,2006-07-31
-38,143.125,7.44,2006-07-31
-38,143.75,7.24,2006-07-31
-38,144.375,8.28,2006-07-31
-38,145,8.84,2006-07-31
-38,145.625,7.65,2006-07-31
-40,143.125,11.44,2006-08-01
-40,143.75,11.05,2006-08-01
-40,144.375,10.89,2006-08-01
-40,145,11,2006-08-01
-40,145.625,11.03,2006-08-01
-39.5,143.125,11.5,2006-08-01
-39.5,143.75,11.04,2006-08-01
-39.5,144.375,11.06,2006-08-01
-39.5,145,11.17,2006-08-01
-39.5,145.625,11.17,2006-08-01
-39,143.125,11.12,2006-08-01
-39,143.75,10.38,2006-08-01
-39,144.375,11.11,2006-08-01
-39,145,11.07,2006-08-01
-39,145.625,10.7,2006-08-01
-38.5,143.125,7.96,2006-08-01
-38.5,143.75,8.03,2006-08-01
-38.5,144.375,9.93,2006-08-01
-38.5,145,10.02,2006-08-01
-38.5,145.625,8.33,2006-08-01
-38,143.125,6.74,2006-08-01
-38,143.75,6.68,2006-08-01
-38,144.375,8.03,2006-08-01
-38,145,8.33,2006-08-01
-38,145.625,6.19,2006-08-01
-40,143.125,12.83,2006-08-02
-40,143.75,12.48,2006-08-02
-40,144.375,12.4,2006-08-02
-40,145,12.48,2006-08-02
-40,145.625,12.3,2006-08-02
-39.5,143.125,12.98,2006-08-02
-39.5,143.75,12.65,2006-08-02
-39.5,144.375,12.71,2006-08-02
-39.5,145,12.62,2006-08-02
-39.5,145.625,12.32,2006-08-02
-39,143.125,13.07,2006-08-02
-39,143.75,12.29,2006-08-02
-39,144.375,12.62,2006-08-02
-39,145,12.56,2006-08-02
-39,145.625,11.75,2006-08-02
-38.5,143.125,10.8,2006-08-02
-38.5,143.75,10.27,2006-08-02
-38.5,144.375,11.48,2006-08-02
-38.5,145,11.61,2006-08-02
-38.5,145.625,9.94,2006-08-02
-38,143.125,9.06,2006-08-02
-38,143.75,9.08,2006-08-02
-38,144.375,10.03,2006-08-02
-38,145,10.13,2006-08-02
-38,145.625,8.61,2006-08-02
-40,143.125,12.07,2006-08-03
-40,143.75,11.69,2006-08-03
-40,144.375,11.65,2006-08-03
-40,145,11.64,2006-08-03
-40,145.625,11.38,2006-08-03
-39.5,143.125,12.32,2006-08-03
-39.5,143.75,12.08,2006-08-03
-39.5,144.375,12.14,2006-08-03
-39.5,145,12.07,2006-08-03
-39.5,145.625,11.9,2006-08-03
-39,143.125,12.48,2006-08-03
-39,143.75,11.75,2006-08-03
-39,144.375,12.28,2006-08-03
-39,145,12.32,2006-08-03
-39,145.625,12.02,2006-08-03
-38.5,143.125,10.47,2006-08-03
-38.5,143.75,9.8,2006-08-03
-38.5,144.375,11.24,2006-08-03
-38.5,145,11.54,2006-08-03
-38.5,145.625,10.04,2006-08-03
-38,143.125,9.2,2006-08-03
-38,143.75,8.49,2006-08-03
-38,144.375,9.37,2006-08-03
-38,145,9.68,2006-08-03
-38,145.625,7.71,2006-08-03
-40,143.125,12.37,2006-08-04
-40,143.75,12.01,2006-08-04
-40,144.375,12.02,2006-08-04
-40,145,12.06,2006-08-04
-40,145.625,11.73,2006-08-04
-39.5,143.125,12.44,2006-08-04
-39.5,143.75,12.17,2006-08-04
-39.5,144.375,12.23,2006-08-04
-39.5,145,12.18,2006-08-04
-39.5,145.625,12.04,2006-08-04
-39,143.125,12.43,2006-08-04
-39,143.75,11.81,2006-08-04
-39,144.375,12.3,2006-08-04
-39,145,12.19,2006-08-04
-39,145.625,11.86,2006-08-04
-38.5,143.125,10.43,2006-08-04
-38.5,143.75,10.58,2006-08-04
-38.5,144.375,11.81,2006-08-04
-38.5,145,11.64,2006-08-04
-38.5,145.625,10.15,2006-08-04
-38,143.125,9.22,2006-08-04
-38,143.75,9.43,2006-08-04
-38,144.375,10.01,2006-08-04
-38,145,10.03,2006-08-04
-38,145.625,8.3,2006-08-04
-40,143.125,12.58,2006-08-05
-40,143.75,12.38,2006-08-05
-40,144.375,12.32,2006-08-05
-40,145,12.24,2006-08-05
-40,145.625,11.98,2006-08-05
-39.5,143.125,12.71,2006-08-05
-39.5,143.75,12.49,2006-08-05
-39.5,144.375,12.43,2006-08-05
-39.5,145,12.29,2006-08-05
-39.5,145.625,12.23,2006-08-05
-39,143.125,12.66,2006-08-05
-39,143.75,12.24,2006-08-05
-39,144.375,12.54,2006-08-05
-39,145,12.35,2006-08-05
-39,145.625,12.06,2006-08-05
-38.5,143.125,10.95,2006-08-05
-38.5,143.75,10.86,2006-08-05
-38.5,144.375,11.97,2006-08-05
-38.5,145,11.9,2006-08-05
-38.5,145.625,10.47,2006-08-05
-38,143.125,9.75,2006-08-05
-38,143.75,9.68,2006-08-05
-38,144.375,10.75,2006-08-05
-38,145,10.73,2006-08-05
-38,145.625,9.13,2006-08-05
-40,143.125,11.26,2006-08-06
-40,143.75,10.94,2006-08-06
-40,144.375,11.17,2006-08-06
-40,145,11.39,2006-08-06
-40,145.625,11.25,2006-08-06
-39.5,143.125,11.47,2006-08-06
-39.5,143.75,11.26,2006-08-06
-39.5,144.375,11.4,2006-08-06
-39.5,145,11.43,2006-08-06
-39.5,145.625,11.46,2006-08-06
-39,143.125,11.15,2006-08-06
-39,143.75,10.61,2006-08-06
-39,144.375,11.41,2006-08-06
-39,145,11.31,2006-08-06
-39,145.625,10.74,2006-08-06
-38.5,143.125,8.36,2006-08-06
-38.5,143.75,8.59,2006-08-06
-38.5,144.375,10.21,2006-08-06
-38.5,145,10.2,2006-08-06
-38.5,145.625,8.66,2006-08-06
-38,143.125,7.86,2006-08-06
-38,143.75,7.04,2006-08-06
-38,144.375,7.99,2006-08-06
-38,145,8.4,2006-08-06
-38,145.625,7.46,2006-08-06
-40,143.125,12.4,2006-08-07
-40,143.75,11.85,2006-08-07
-40,144.375,11.89,2006-08-07
-40,145,11.97,2006-08-07
-40,145.625,11.79,2006-08-07
-39.5,143.125,12.29,2006-08-07
-39.5,143.75,11.84,2006-08-07
-39.5,144.375,12.04,2006-08-07
-39.5,145,11.97,2006-08-07
-39.5,145.625,11.74,2006-08-07
-39,143.125,11.72,2006-08-07
-39,143.75,11.21,2006-08-07
-39,144.375,11.69,2006-08-07
-39,145,11.7,2006-08-07
-39,145.625,10.94,2006-08-07
-38.5,143.125,9.38,2006-08-07
-38.5,143.75,9.32,2006-08-07
-38.5,144.375,10.34,2006-08-07
-38.5,145,10.39,2006-08-07
-38.5,145.625,9.12,2006-08-07
-38,143.125,8.22,2006-08-07
-38,143.75,8.54,2006-08-07
-38,144.375,9.74,2006-08-07
-38,145,8.86,2006-08-07
-38,145.625,8.89,2006-08-07
-40,143.125,13.67,2006-08-08
-40,143.75,13.53,2006-08-08
-40,144.375,13.26,2006-08-08
-40,145,12.99,2006-08-08
-40,145.625,12.82,2006-08-08
-39.5,143.125,14.09,2006-08-08
-39.5,143.75,13.71,2006-08-08
-39.5,144.375,13.32,2006-08-08
-39.5,145,13.14,2006-08-08
-39.5,145.625,12.99,2006-08-08
-39,143.125,14.28,2006-08-08
-39,143.75,13.71,2006-08-08
-39,144.375,13.33,2006-08-08
-39,145,13.47,2006-08-08
-39,145.625,13.16,2006-08-08
-38.5,143.125,13.56,2006-08-08
-38.5,143.75,12.31,2006-08-08
-38.5,144.375,12.47,2006-08-08
-38.5,145,13.04,2006-08-08
-38.5,145.625,12.46,2006-08-08
-38,143.125,11.75,2006-08-08
-38,143.75,11.26,2006-08-08
-38,144.375,11.79,2006-08-08
-38,145,12.27,2006-08-08
-38,145.625,11.59,2006-08-08
-40,143.125,11.6,2006-08-09
-40,143.75,11.32,2006-08-09
-40,144.375,11.42,2006-08-09
-40,145,11.58,2006-08-09
-40,145.625,11.52,2006-08-09
-39.5,143.125,11.83,2006-08-09
-39.5,143.75,11.62,2006-08-09
-39.5,144.375,11.74,2006-08-09
-39.5,145,11.78,2006-08-09
-39.5,145.625,11.83,2006-08-09
-39,143.125,11.92,2006-08-09
-39,143.75,11.42,2006-08-09
-39,144.375,11.95,2006-08-09
-39,145,12,2006-08-09
-39,145.625,11.94,2006-08-09
-38.5,143.125,10.04,2006-08-09
-38.5,143.75,9.65,2006-08-09
-38.5,144.375,11.17,2006-08-09
-38.5,145,11.65,2006-08-09
-38.5,145.625,10.85,2006-08-09
-38,143.125,7.86,2006-08-09
-38,143.75,7.52,2006-08-09
-38,144.375,9.02,2006-08-09
-38,145,9.9,2006-08-09
-38,145.625,8.26,2006-08-09
-40,143.125,12.67,2006-08-10
-40,143.75,12.39,2006-08-10
-40,144.375,12.38,2006-08-10
-40,145,12.48,2006-08-10
-40,145.625,12.35,2006-08-10
-39.5,143.125,12.71,2006-08-10
-39.5,143.75,12.47,2006-08-10
-39.5,144.375,12.52,2006-08-10
-39.5,145,12.5,2006-08-10
-39.5,145.625,12.46,2006-08-10
-39,143.125,12.57,2006-08-10
-39,143.75,11.96,2006-08-10
-39,144.375,12.47,2006-08-10
-39,145,12.49,2006-08-10
-39,145.625,12.39,2006-08-10
-38.5,143.125,10.14,2006-08-10
-38.5,143.75,9.23,2006-08-10
-38.5,144.375,10.93,2006-08-10
-38.5,145,11.53,2006-08-10
-38.5,145.625,10.78,2006-08-10
-38,143.125,6.97,2006-08-10
-38,143.75,6.88,2006-08-10
-38,144.375,8.22,2006-08-10
-38,145,8.73,2006-08-10
-38,145.625,7.52,2006-08-10
-40,143.125,12.66,2006-08-11
-40,143.75,12.45,2006-08-11
-40,144.375,12.44,2006-08-11
-40,145,12.43,2006-08-11
-40,145.625,12.29,2006-08-11
-39.5,143.125,12.78,2006-08-11
-39.5,143.75,12.65,2006-08-11
-39.5,144.375,12.66,2006-08-11
-39.5,145,12.57,2006-08-11
-39.5,145.625,12.51,2006-08-11
-39,143.125,12.68,2006-08-11
-39,143.75,12.11,2006-08-11
-39,144.375,12.67,2006-08-11
-39,145,12.61,2006-08-11
-39,145.625,12.47,2006-08-11
-38.5,143.125,9.93,2006-08-11
-38.5,143.75,9.71,2006-08-11
-38.5,144.375,11.4,2006-08-11
-38.5,145,11.89,2006-08-11
-38.5,145.625,10.77,2006-08-11
-38,143.125,8.15,2006-08-11
-38,143.75,8.5,2006-08-11
-38,144.375,9.37,2006-08-11
-38,145,9.76,2006-08-11
-38,145.625,8.26,2006-08-11
-40,143.125,13.13,2006-08-12
-40,143.75,12.6,2006-08-12
-40,144.375,12.45,2006-08-12
-40,145,12.31,2006-08-12
-40,145.625,12.01,2006-08-12
-39.5,143.125,13.3,2006-08-12
-39.5,143.75,12.77,2006-08-12
-39.5,144.375,12.64,2006-08-12
-39.5,145,12.33,2006-08-12
-39.5,145.625,12.05,2006-08-12
-39,143.125,13.05,2006-08-12
-39,143.75,12.39,2006-08-12
-39,144.375,12.58,2006-08-12
-39,145,12.39,2006-08-12
-39,145.625,11.6,2006-08-12
-38.5,143.125,10.81,2006-08-12
-38.5,143.75,10.28,2006-08-12
-38.5,144.375,11.35,2006-08-12
-38.5,145,11.55,2006-08-12
-38.5,145.625,10.02,2006-08-12
-38,143.125,8.82,2006-08-12
-38,143.75,9.29,2006-08-12
-38,144.375,10.37,2006-08-12
-38,145,9.97,2006-08-12
-38,145.625,8.8,2006-08-12
-40,143.125,13.91,2006-08-13
-40,143.75,13.76,2006-08-13
-40,144.375,13.61,2006-08-13
-40,145,13.42,2006-08-13
-40,145.625,13.17,2006-08-13
-39.5,143.125,14.26,2006-08-13
-39.5,143.75,13.99,2006-08-13
-39.5,144.375,13.85,2006-08-13
-39.5,145,13.47,2006-08-13
-39.5,145.625,13.39,2006-08-13
-39,143.125,14.28,2006-08-13
-39,143.75,13.85,2006-08-13
-39,144.375,13.59,2006-08-13
-39,145,13.44,2006-08-13
-39,145.625,13.64,2006-08-13
-38.5,143.125,12.87,2006-08-13
-38.5,143.75,12.27,2006-08-13
-38.5,144.375,12.46,2006-08-13
-38.5,145,12.71,2006-08-13
-38.5,145.625,12.95,2006-08-13
-38,143.125,10.64,2006-08-13
-38,143.75,10.92,2006-08-13
-38,144.375,11.42,2006-08-13
-38,145,11.35,2006-08-13
-38,145.625,11.07,2006-08-13
-40,143.125,12.39,2006-08-14
-40,143.75,12.14,2006-08-14
-40,144.375,12.28,2006-08-14
-40,145,12.48,2006-08-14
-40,145.625,12.38,2006-08-14
-39.5,143.125,12.74,2006-08-14
-39.5,143.75,12.54,2006-08-14
-39.5,144.375,12.68,2006-08-14
-39.5,145,12.72,2006-08-14
-39.5,145.625,12.6,2006-08-14
-39,143.125,12.85,2006-08-14
-39,143.75,12.07,2006-08-14
-39,144.375,12.48,2006-08-14
-39,145,12.55,2006-08-14
-39,145.625,12.46,2006-08-14
-38.5,143.125,10.17,2006-08-14
-38.5,143.75,9.89,2006-08-14
-38.5,144.375,11.44,2006-08-14
-38.5,145,11.82,2006-08-14
-38.5,145.625,11.24,2006-08-14
-38,143.125,8.6,2006-08-14
-38,143.75,8.37,2006-08-14
-38,144.375,9.61,2006-08-14
-38,145,10.71,2006-08-14
-38,145.625,10.11,2006-08-14
-40,143.125,12.79,2006-08-15
-40,143.75,12.36,2006-08-15
-40,144.375,12.31,2006-08-15
-40,145,12.35,2006-08-15
-40,145.625,12.17,2006-08-15
-39.5,143.125,12.87,2006-08-15
-39.5,143.75,12.5,2006-08-15
-39.5,144.375,12.47,2006-08-15
-39.5,145,12.35,2006-08-15
-39.5,145.625,12.11,2006-08-15
-39,143.125,12.27,2006-08-15
-39,143.75,11.89,2006-08-15
-39,144.375,12.22,2006-08-15
-39,145,12.04,2006-08-15
-39,145.625,11.53,2006-08-15
-38.5,143.125,9.63,2006-08-15
-38.5,143.75,9.51,2006-08-15
-38.5,144.375,10.78,2006-08-15
-38.5,145,11.1,2006-08-15
-38.5,145.625,9.89,2006-08-15
-38,143.125,7.87,2006-08-15
-38,143.75,8.29,2006-08-15
-38,144.375,9.58,2006-08-15
-38,145,9.64,2006-08-15
-38,145.625,8.69,2006-08-15
-40,143.125,13.49,2006-08-16
-40,143.75,13.5,2006-08-16
-40,144.375,13.37,2006-08-16
-40,145,13.37,2006-08-16
-40,145.625,12.93,2006-08-16
-39.5,143.125,14.03,2006-08-16
-39.5,143.75,13.9,2006-08-16
-39.5,144.375,13.7,2006-08-16
-39.5,145,13.57,2006-08-16
-39.5,145.625,13.4,2006-08-16
-39,143.125,14.19,2006-08-16
-39,143.75,13.83,2006-08-16
-39,144.375,13.89,2006-08-16
-39,145,13.85,2006-08-16
-39,145.625,13.92,2006-08-16
-38.5,143.125,13.04,2006-08-16
-38.5,143.75,12.65,2006-08-16
-38.5,144.375,13.45,2006-08-16
-38.5,145,13.65,2006-08-16
-38.5,145.625,13.51,2006-08-16
-38,143.125,11.69,2006-08-16
-38,143.75,11.91,2006-08-16
-38,144.375,12.77,2006-08-16
-38,145,12.98,2006-08-16
-38,145.625,12.74,2006-08-16
-40,143.125,12.11,2006-08-17
-40,143.75,11.99,2006-08-17
-40,144.375,12.05,2006-08-17
-40,145,12.17,2006-08-17
-40,145.625,12.13,2006-08-17
-39.5,143.125,12.48,2006-08-17
-39.5,143.75,12.38,2006-08-17
-39.5,144.375,12.4,2006-08-17
-39.5,145,12.37,2006-08-17
-39.5,145.625,12.33,2006-08-17
-39,143.125,12.57,2006-08-17
-39,143.75,11.88,2006-08-17
-39,144.375,12.26,2006-08-17
-39,145,12.33,2006-08-17
-39,145.625,12.31,2006-08-17
-38.5,143.125,10.28,2006-08-17
-38.5,143.75,9.83,2006-08-17
-38.5,144.375,11.13,2006-08-17
-38.5,145,11.56,2006-08-17
-38.5,145.625,10.85,2006-08-17
-38,143.125,8.46,2006-08-17
-38,143.75,8.65,2006-08-17
-38,144.375,9.51,2006-08-17
-38,145,9.76,2006-08-17
-38,145.625,9.21,2006-08-17
-40,143.125,11.9,2006-08-18
-40,143.75,11.64,2006-08-18
-40,144.375,11.72,2006-08-18
-40,145,11.9,2006-08-18
-40,145.625,11.87,2006-08-18
-39.5,143.125,12.09,2006-08-18
-39.5,143.75,11.94,2006-08-18
-39.5,144.375,12.06,2006-08-18
-39.5,145,12.13,2006-08-18
-39.5,145.625,12.12,2006-08-18
-39,143.125,12.16,2006-08-18
-39,143.75,11.21,2006-08-18
-39,144.375,11.8,2006-08-18
-39,145,11.98,2006-08-18
-39,145.625,11.8,2006-08-18
-38.5,143.125,9.1,2006-08-18
-38.5,143.75,8.78,2006-08-18
-38.5,144.375,10.54,2006-08-18
-38.5,145,11.13,2006-08-18
-38.5,145.625,10.38,2006-08-18
-38,143.125,7.6,2006-08-18
-38,143.75,7.76,2006-08-18
-38,144.375,8.92,2006-08-18
-38,145,9.57,2006-08-18
-38,145.625,9.19,2006-08-18
-40,143.125,12.96,2006-08-19
-40,143.75,12.57,2006-08-19
-40,144.375,12.53,2006-08-19
-40,145,12.66,2006-08-19
-40,145.625,12.58,2006-08-19
-39.5,143.125,13.01,2006-08-19
-39.5,143.75,12.64,2006-08-19
-39.5,144.375,12.7,2006-08-19
-39.5,145,12.68,2006-08-19
-39.5,145.625,12.58,2006-08-19
-39,143.125,12.44,2006-08-19
-39,143.75,11.63,2006-08-19
-39,144.375,12.28,2006-08-19
-39,145,12.41,2006-08-19
-39,145.625,12.19,2006-08-19
-38.5,143.125,9.62,2006-08-19
-38.5,143.75,9.65,2006-08-19
